run,tag,step,value
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_accuracy,8,0.8540440201759338
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_accuracy,9,0.8540440797805786
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_accuracy,10,0.8540431261062622
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_accuracy,11,0.8540379405021667
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_accuracy,12,0.8540440797805786
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_accuracy,13,0.8540440201759338
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_accuracy,14,0.8540440797805786
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_accuracy,15,0.8540441393852234
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_accuracy,16,0.8695323467254639
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_accuracy,17,0.865300714969635
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_accuracy,18,0.8847214579582214
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_accuracy,19,0.8795897364616394
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,0,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,1,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,2,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,3,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,4,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,5,0.42702174186706543
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,6,0.4270384907722473
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,7,0.4270220696926117
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,8,0.42702245712280273
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,9,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,10,0.42702198028564453
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,11,0.42702534794807434
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,12,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,13,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,14,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,15,0.4270223081111908
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,16,0.49865347146987915
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,17,0.49088627099990845
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,18,0.5849570631980896
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_binary_iou,19,0.5530444383621216
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,0,0.15918397903442383
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,1,0.16766686737537384
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,2,0.01042882353067398
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,3,0.1393515169620514
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,4,0.17199020087718964
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,5,0.19993434846401215
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,6,0.1961977779865265
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,7,0.21617385745048523
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,8,0.19367721676826477
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,9,0.2234070897102356
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,10,0.23893995583057404
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,11,0.2684146463871002
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,12,0.2483789026737213
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,13,0.2601551115512848
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,14,0.20127925276756287
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,15,0.2687186896800995
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,16,0.27376285195350647
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,17,0.23545682430267334
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,18,0.3369324803352356
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_dice_coef,19,0.3138095736503601
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,0,0.39329901337623596
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,1,0.3889932334423065
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,2,1.3205935955047607
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,3,0.4135708808898926
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,4,0.38828691840171814
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,5,0.37022289633750916
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,6,0.40466272830963135
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,7,0.36400485038757324
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,8,0.3906095325946808
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,9,0.3566356301307678
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,10,0.35242775082588196
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,11,0.37698453664779663
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,12,0.34149444103240967
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,13,0.35369911789894104
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,14,0.3612973988056183
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,15,0.32727858424186707
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,16,0.3333432972431183
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,17,0.36643338203430176
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,18,0.2996480464935303
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,epoch_loss,19,0.3147555887699127
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,196,0.8540440797805786
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,392,0.8540440797805786
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,588,0.8540440797805786
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,784,0.8540440797805786
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,980,0.8540440797805786
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,1176,0.8540434837341309
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,1372,0.8540253639221191
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,1568,0.8540436625480652
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,1764,0.8540440201759338
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,1960,0.8540440797805786
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,2156,0.8540431261062622
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,2352,0.8540379405021667
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,2548,0.8540440797805786
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,2744,0.8540440201759338
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,2940,0.8540440797805786
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,3136,0.8540441393852234
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,3332,0.8695323467254639
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,3528,0.865300714969635
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,3724,0.8847214579582214
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_accuracy_vs_iterations,3920,0.8795897364616394
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,196,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,392,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,588,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,784,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,980,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,1176,0.42702174186706543
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,1372,0.4270384907722473
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,1568,0.4270220696926117
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,1764,0.42702245712280273
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,1960,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,2156,0.42702198028564453
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,2352,0.42702534794807434
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,2548,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,2744,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,2940,0.4270220398902893
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,3136,0.4270223081111908
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,3332,0.49865347146987915
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,3528,0.49088627099990845
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,3724,0.5849570631980896
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_binary_iou_vs_iterations,3920,0.5530444383621216
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,196,0.15918397903442383
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,392,0.16766686737537384
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,588,0.01042882353067398
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,784,0.1393515169620514
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,980,0.17199020087718964
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,1176,0.19993434846401215
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,1372,0.1961977779865265
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,1568,0.21617385745048523
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,1764,0.19367721676826477
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,1960,0.2234070897102356
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,2156,0.23893995583057404
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,2352,0.2684146463871002
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,2548,0.2483789026737213
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,2744,0.2601551115512848
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,2940,0.20127925276756287
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,3136,0.2687186896800995
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,3332,0.27376285195350647
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,3528,0.23545682430267334
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,3724,0.3369324803352356
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_dice_coef_vs_iterations,3920,0.3138095736503601
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,196,0.39329901337623596
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,392,0.3889932334423065
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,588,1.3205935955047607
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,784,0.4135708808898926
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,980,0.38828691840171814
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,1176,0.37022289633750916
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,1372,0.40466272830963135
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,1568,0.36400485038757324
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,1764,0.3906095325946808
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,1960,0.3566356301307678
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,2156,0.35242775082588196
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,2352,0.37698453664779663
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,2548,0.34149444103240967
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,2744,0.35369911789894104
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,2940,0.3612973988056183
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,3136,0.32727858424186707
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,3332,0.3333432972431183
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,3528,0.36643338203430176
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,3724,0.2996480464935303
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_144_date_20220810\validation,evaluation_loss_vs_iterations,3920,0.3147555887699127
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_accuracy,0,0.8455430269241333
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_accuracy,1,0.8493871688842773
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_accuracy,2,0.8494186997413635
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_accuracy,3,0.8494187593460083
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_accuracy,4,0.8494166135787964
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_accuracy,5,0.8464696407318115
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_accuracy,6,0.8463245034217834
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_accuracy,7,0.848300039768219
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_accuracy,8,0.8487123847007751
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_accuracy,9,0.8489513397216797
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_accuracy,10,0.8488486409187317
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_accuracy,11,0.8471907377243042
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_accuracy,12,0.8485994338989258
fit\sentinel_2\unet_model_opt_rmsprop_lr_0.01_batch_32_epochs_20_filters_16_size_176_date_20220810\train,epoch_accuracy,13,0.8495952486991882
